placement,group,comp,grp_count,grp_placement,mode
1,-1,"Armorclad, Bruiser, Cyberboss, Divinicorp, Draven, Galio, Gragas, Jarvan, Kobuko, LeBlanc, Strong, Suits, Swift, Vanguard, Zed, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"BallisTek, Brand, Bruiser, Chogath, Cutter, Divinicorp, Fiddlesticks, Mordekaiser, Skarner, Techie, Urgot, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Brand, Bruiser, Controller, Ekko, Garen, Immortal, Jinx, Neeko, Netgod, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Annie, Bruiser, Chogath, Divinicorp, Garen, Graves, Immortal, Jarvan, Netgod, Overlord, Renekton, Samira, Supercharge, Viego, ViegoUniqueTrait, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Bruiser, Controller, Cyberboss, Ekko, Mordekaiser, Neeko, StreetDemon, Techie, Veigar, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Divinicorp, EdgeRunner, Elise, Galio, Garen, Netgod, Overlord, Renekton, Sejuani, Shyvana, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Kobuko, Mordekaiser, Sejuani, Techie, Thirsty, Varus, Vex, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Divinicorp, EdgeRunner, Galio, Jhin, Mordekaiser, Naafiri, Sejuani, Senna, Varus, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"AnimaSquad, Aphelios, Illaoi, Leona, Marksman, Strong, Vanguard, Vayne, Xayah, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Strong, Thirsty, Urgot, Vanguard, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Controller, Cutter, Divinicorp, Ekko, Graves, Jinx, Neeko, Rengar, StreetDemon, Varus, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Leona, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Annie, Aphelios, Immortal, Jarvan, Marksman, Supercharge, Viego, ViegoUniqueTrait, Virus, Xayah, Yuumi, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Divinicorp, EdgeRunner, Jhin, Naafiri, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Bruiser, Divinicorp, Garen, Gragas, Jarvan, Netgod, Rhaast, Senna, Strong, Vanguard, Vex, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Bruiser, Fiddlesticks, Garen, Mordekaiser, Netgod, Shyvana, Techie, Veigar",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Bruiser, Divinicorp, Draven, EdgeRunner, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Swift, Techie, TwistedFate, Viego, ViegoUniqueTrait, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Gragas, Overlord, Renekton, Rhaast, Senna, Urgot, Vex, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Mordekaiser, Overlord, Renekton, Sejuani, Techie, Thirsty, Varus, Vex, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Braum, Divinicorp, Jarvan, Senna, Strong, Vanguard, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"AnimaSquad, Aurora, Illaoi, Jhin, Kobuko, Leona, Marksman, Techie, Thirsty, Vanguard, Virus, Xayah, Yuumi, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"BallisTek, Brand, Bruiser, Chogath, Divinicorp, Elise, Fiddlesticks, Garen, Gragas, Mordekaiser, Netgod, Rhaast, StreetDemon, Strong, Techie, Thirsty, Vanguard",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"BallisTek, Braum, Draven, Mob, Skarner, Swift, TwistedFate, Vanguard, Virus, Zac, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Bruiser, Controller, Ekko, Mordekaiser, Neeko, StreetDemon, Techie, Viego, ViegoUniqueTrait, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Bruiser, Darius, EdgeRunner, Jhin, MissFortune, Mob, Mordekaiser, Naafiri, Swift, Thirsty, TwistedFate, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"BallisTek, Bruiser, Chogath, Divinicorp, EdgeRunner, Fiddlesticks, Mordekaiser, Rhaast, Sejuani, Skarner, Swift, Techie, Vanguard, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Brand, Bruiser, Controller, Cyberboss, Divinicorp, Ekko, Kobuko, Neeko, Overlord, Renekton, Samira, StreetDemon, Techie, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Annie, Controller, Ekko, Kobuko, LeBlanc, Naafiri, Neeko, Supercharge, Yuumi",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Annie, Armorclad, Aurora, Divinicorp, Ekko, Elise, HotRod, Immortal, MissFortune, Overlord, Renekton, Shyvana, SummonLevel4, Supercharge, Techie, Thirsty, Viego, ViegoUniqueTrait, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Aurora, BallisTek, Bruiser, Chogath, Divinicorp, Elise, Gragas, Jhin, Overlord, Renekton, Sejuani, Thirsty, Urgot, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Gragas, MissFortune, Overlord, Renekton, Rhaast, Senna, Thirsty, Urgot, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Divinicorp, EdgeRunner, Elise, HotRod, Jhin, Marksman, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Controller, Ekko, Rengar, Samira, StreetDemon, Techie, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Kobuko, Overlord, Renekton, Sejuani, Thirsty, Urgot, Vex, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Bruiser, Chogath, Divinicorp, Gragas, Jarvan, Rhaast, Senna, Strong, Vanguard, Vex, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"AnimaSquad, Aurora, Braum, Bruiser, Darius, Divinicorp, Jhin, Kobuko, Leona, MissFortune, Mob, Rhaast, Thirsty, Vanguard",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Bruiser, Controller, Cyberboss, Ekko, Jinx, Kobuko, Neeko, StreetDemon, Techie, Virus, Zac, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Brand, Controller, Cutter, Cyberboss, Ekko, Neeko, Rengar, StreetDemon, Techie, Veigar, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Aurora, Bruiser, Cutter, Darius, Divinicorp, EdgeRunner, Elise, Gragas, Jhin, Kobuko, Marksman, MissFortune, Mob, Mordekaiser, Sejuani, Techie, Thirsty, Urgot",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Divinicorp, Draven, Galio, LeBlanc, Overlord, Renekton, Suits, Swift, TwistedFate, Virus, Zac, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Aurora, Brand, Bruiser, Controller, Cyberboss, Garen, Kobuko, Mordekaiser, Neeko, Netgod, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Bruiser, Jinx, Mordekaiser, Rengar, StreetDemon, Techie",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Brand, Bruiser, Chogath, Controller, Cyberboss, Divinicorp, Gragas, Mordekaiser, Shyvana, StreetDemon, Techie, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Annie, Aphelios, Bruiser, Garen, Gragas, Immortal, Jarvan, Jinx, Kobuko, Marksman, Netgod, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Brand, Controller, Cyberboss, Ekko, Mordekaiser, Shyvana, Techie, Veigar, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Armorclad, Brand, Cyberboss, Mordekaiser, Neeko, Shyvana, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"AnimaSquad, Aphelios, Armorclad, Aurora, Divinicorp, Garen, Illaoi, Immortal, Jarvan, Leona, Marksman, Netgod, Overlord, Renekton, Rhaast, Strong, Vanguard, Vayne, Xayah",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"BallisTek, Brand, Bruiser, Chogath, Fiddlesticks, Garen, Mordekaiser, Netgod, Techie, Urgot, Viego, ViegoUniqueTrait, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Gragas, Jarvan, Overlord, Renekton, Rhaast, Senna, Strong, Thirsty, Urgot, Vanguard, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Kobuko, Mordekaiser, Sejuani, Techie, Thirsty, Urgot, Varus, Vex, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Divinicorp, EdgeRunner, Galio, Illaoi, Jhin, MissFortune, Sejuani, Thirsty, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Annie, Elise, HotRod, Naafiri, Shyvana, SummonLevel2, Supercharge, Yuumi",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Mordekaiser, Overlord, Renekton, Sejuani, Techie, Thirsty, Varus, Vex, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Elise, HotRod, Naafiri, Shyvana, SummonLevel2, Supercharge",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Bruiser, Divinicorp, Gragas, Jinx, Mordekaiser, StreetDemon, Techie, Veigar",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Aurora, Bruiser, Chogath, Darius, Divinicorp, Kobuko, Mordekaiser, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Aurora, Cyberboss, Divinicorp, Elise, Galio, Kobuko, Sejuani, Shyvana, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Bruiser, Divinicorp, Gragas, Mordekaiser, Shyvana, Techie",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Armorclad, Draven, EdgeRunner, Galio, Garen, Netgod, Sejuani, Suits, Swift, Zed, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Aurora, Divinicorp, Elise, HotRod, MissFortune, Overlord, Renekton, Sejuani, Shyvana, SummonLevel4, Summon_Turret, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"BallisTek, Brand, Bruiser, Darius, Divinicorp, Fiddlesticks, Gragas, Kobuko, Mordekaiser, Skarner, Swift, Techie, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Bruiser, Darius, EdgeRunner, Garen, Jhin, Kobuko, MissFortune, Mob, Mordekaiser, Netgod, Sejuani, Swift, Thirsty, TwistedFate, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Armorclad, Aurora, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"Annie, Aurora, BallisTek, Chogath, Immortal, Jarvan, Naafiri, Supercharge, Urgot, Yuumi",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Aphelios, Jarvan, Jhin, Leona, Rhaast, Xayah",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Urgot, Vanguard, Xayah",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"BallisTek, Bruiser, Chogath, Cutter, Darius, Divinicorp, Garen, Gragas, Kobuko, Mordekaiser, Netgod, Urgot, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Brand, Controller, Ekko, Neeko, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Aurora, Bruiser, Chogath, Divinicorp, Garen, Gragas, Kobuko, MissFortune, Mordekaiser, Netgod, Thirsty, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Garen, Leona, Netgod, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Annie, Aphelios, Bruiser, Cutter, Divinicorp, Garen, Graves, Immortal, Jarvan, Kobuko, Netgod, Vex, Virus, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Controller, Ekko, LeBlanc, Naafiri, Neeko, Supercharge, Viego, ViegoUniqueTrait, Yuumi, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Aurora, Bruiser, Divinicorp, EdgeRunner, Gragas, Jhin, Kobuko, Marksman, Mordekaiser, Sejuani, Swift, Thirsty, Varus, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Divinicorp, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty, Xayah",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Armorclad, Bruiser, Chogath, Darius, Divinicorp, EdgeRunner, Jhin, MissFortune, Mob, Overlord, Renekton, Swift, Thirsty, TwistedFate, Zeri",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Armorclad, Controller, Divinicorp, Draven, Galio, Garen, LeBlanc, Neeko, Netgod, Overlord, Renekton, Rhaast, Suits, Vanguard, Zed, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
1,-1,"Aurora, BallisTek, Brand, Bruiser, Chogath, Fiddlesticks, Garen, Immortal, Jarvan, Mordekaiser, Netgod, Skarner, Techie, Urgot, Vanguard, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, Controller, Divinicorp, Draven, Galio, Jarvan, LeBlanc, Leona, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Vanguard, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Bruiser, Cutter, Divinicorp, EdgeRunner, Immortal, Mordekaiser, Neeko, Rhaast, Sejuani, Techie, Varus, Vex, Viego, ViegoUniqueTrait, Zac",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"AnimaSquad, Aurora, Jarvan, Leona, Strong, Vanguard, Vayne, Xayah, Yuumi",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Armorclad, BallisTek, Bruiser, Chogath, Controller, Cyberboss, Divinicorp, Fiddlesticks, Garen, Kobuko, Netgod, Overlord, Renekton, Skarner, Techie, TwistedFate, Urgot, Viego, ViegoUniqueTrait, Ziggs",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
2,-1,"Bruiser, Divinicorp, Garen, Gragas, Jarvan, Netgod, Overlord, Renekton, Rhaast, Senna, Strong, Vanguard, Virus, Zac, Zed",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Fiddlesticks, Gragas, Mordekaiser, Rhaast, Skarner, Techie, Urgot, Vanguard, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
7,-1,"Armorclad, Cutter, Divinicorp, EdgeRunner, Jhin, Sejuani, Shyvana, Thirsty, Varus, Vex",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
8,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Fiddlesticks, Gragas, Rhaast, Skarner, Techie, Urgot, Vanguard, Vex, Viego, ViegoUniqueTrait",537,4.72,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex, Virus, Zac"
