placement,group,comp,grp_count,grp_placement,mode
2,0,"Armorclad, Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Overlord, Renekton, Shyvana, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Brand, Bruiser, Cyberboss, Kobuko, Mordekaiser, Shyvana, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
5,0,"Brand, Bruiser, Cyberboss, Divinicorp, Gragas, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Controller, Cyberboss, Ekko, Mordekaiser, Shyvana, StreetDemon, Techie, TwistedFate, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, Skarner, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Renekton, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Cyberboss, Fiddlesticks, Galio, Jinx, Kobuko, Mordekaiser, Shyvana, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, Samira, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
5,0,"Brand, Bruiser, Controller, Ekko, Mordekaiser, Neeko, Rengar, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
5,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Neeko, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Rhaast, Sejuani, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Armorclad, Brand, Bruiser, Cyberboss, Kobuko, Mordekaiser, Shyvana, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Immortal, Mordekaiser, Samira, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Zed",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Controller, Ekko, Gragas, Mordekaiser, Neeko, Samira, StreetDemon, Supercharge, Techie, Viego, ViegoUniqueTrait, Yuumi",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Armorclad, Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Overlord, Renekton, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Fiddlesticks, Mordekaiser, Shyvana, Techie, Veigar, Viego, ViegoUniqueTrait, Virus, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Armorclad, BallisTek, Brand, Bruiser, Chogath, EdgeRunner, Fiddlesticks, Jarvan, Mordekaiser, Neeko, Sejuani, Shyvana, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
6,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
6,0,"BallisTek, Brand, Bruiser, Chogath, Cyberboss, Fiddlesticks, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
6,0,"Brand, Bruiser, Controller, Ekko, Jarvan, Kobuko, Mordekaiser, Neeko, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, Sejuani, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Cyberboss, Garen, Immortal, Kobuko, Mordekaiser, Netgod, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Kobuko, Mordekaiser, Sejuani, Shyvana, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"BallisTek, Brand, Bruiser, Chogath, Divinicorp, Gragas, Immortal, Mordekaiser, StreetDemon, Techie, Urgot, Viego, ViegoUniqueTrait, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Chogath, Divinicorp, Gragas, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Cyberboss, Kobuko, Mordekaiser, Neeko, Renekton, Shyvana, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Virus, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Brand, Bruiser, Chogath, Illaoi, Immortal, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Fiddlesticks, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
6,0,"Brand, Controller, Cyberboss, Kobuko, Neeko, Sejuani, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
5,0,"Brand, Controller, Cyberboss, Gragas, Mordekaiser, Neeko, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"BallisTek, Bruiser, Chogath, Darius, Divinicorp, Fiddlesticks, Gragas, Immortal, Kobuko, Mordekaiser, Sejuani, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Aurora, Brand, Bruiser, Fiddlesticks, Immortal, Kobuko, Mordekaiser, Shyvana, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
5,0,"Brand, Bruiser, Controller, Ekko, Jinx, Kobuko, Neeko, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Chogath, Controller, Cyberboss, Divinicorp, Ekko, Jarvan, Kobuko, Neeko, Samira, StreetDemon, Techie, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Naafiri, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"Bruiser, Divinicorp, Gragas, Immortal, Leona, Mordekaiser, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Aurora, Bruiser, Chogath, Divinicorp, Elise, Gragas, Kobuko, MissFortune, Mordekaiser, Techie, Thirsty, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Neeko, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Armorclad, Aurora, Brand, Bruiser, Controller, Cyberboss, Kobuko, Mordekaiser, Neeko, Shyvana, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Immortal, Kobuko, Mordekaiser, StreetDemon, Strong, Techie, Viego, ViegoUniqueTrait, Virus, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Controller, Cyberboss, Darius, Ekko, Kobuko, Neeko, StreetDemon, Techie, Viego, ViegoUniqueTrait, Virus, Zac, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"Brand, Bruiser, Controller, Cyberboss, Divinicorp, Ekko, Gragas, Mordekaiser, Neeko, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Yuumi, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"BallisTek, Brand, Bruiser, Chogath, Kobuko, Mordekaiser, Samira, StreetDemon, Techie, Urgot, Viego, ViegoUniqueTrait, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Divinicorp, Fiddlesticks, Immortal, Kobuko, Mordekaiser, Sejuani, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Controller, Cyberboss, Ekko, Kobuko, LeBlanc, Mordekaiser, Neeko, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Ziggs",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Brand, Bruiser, Chogath, Divinicorp, Gragas, Immortal, Kobuko, Mordekaiser, Sejuani, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Controller, Ekko, Mordekaiser, Neeko, Samira, StreetDemon, Supercharge, Techie, Viego, ViegoUniqueTrait, Yuumi",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Chogath, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"Annie, Armorclad, BallisTek, Brand, Bruiser, Chogath, Immortal, Mordekaiser, Neeko, Samira, Sejuani, StreetDemon, Supercharge, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait, Zac",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Divinicorp, Gragas, Immortal, Mordekaiser, Sejuani, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"Annie, Brand, Controller, Ekko, Immortal, Jinx, Leona, Neeko, Rengar, StreetDemon, Supercharge, Techie, Viego, ViegoUniqueTrait, Yuumi",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
4,0,"Bruiser, Cyberboss, Fiddlesticks, Immortal, Kobuko, Mordekaiser, Neeko, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Cyberboss, Divinicorp, Gragas, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"BallisTek, Brand, Bruiser, Chogath, Kobuko, Mordekaiser, Skarner, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
7,0,"Brand, Bruiser, Chogath, Divinicorp, Gragas, Immortal, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
8,0,"BallisTek, Bruiser, Chogath, Divinicorp, Gragas, Leona, Mordekaiser, Skarner, Techie, Vanguard, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
2,0,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
1,0,"Brand, Bruiser, Chogath, Divinicorp, Gragas, Immortal, Jinx, Kobuko, Mordekaiser, StreetDemon, Techie, Viego, ViegoUniqueTrait",66,3.82,"Brand, Bruiser, Cyberboss, Immortal, Kobuko, Mordekaiser, StreetDemon, Techie, Veigar, Viego, ViegoUniqueTrait"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah, Yuumi",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Leona, Marksman, MissFortune, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aurora, Divinicorp, Jarvan, Jhin, Leona, Marksman, MissFortune, Rhaast, Thirsty, Urgot, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Skarner, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
3,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Viego, ViegoUniqueTrait, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Elise, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
4,1,"AnimaSquad, Aphelios, Aurora, Braum, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",206,4.57,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Rhaast, Vanguard, Xayah"
