placement,group,comp,grp_count,grp_placement,mode
4,-1,"Armorclad, Aurora, Bruiser, Darius, Divinicorp, EdgeRunner, MissFortune, Mob, Mordekaiser, Overlord, Renekton, Sejuani, Swift, Techie, Thirsty, TwistedFate, Viego, ViegoUniqueTrait, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Controller, Cutter, Divinicorp, Ekko, Graves, Immortal, Jarvan, Neeko, Rengar, StreetDemon, Urgot, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, Bruiser, Divinicorp, Elise, Garen, Gragas, Netgod, Overlord, Renekton, Rhaast, Senna, Thirsty, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Draven, Elise, Galio, LeBlanc, Sejuani, Swift",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"BallisTek, Bruiser, Chogath, Divinicorp, Gragas, Mordekaiser, Skarner, Techie, Vex, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Armorclad, Aurora, Bruiser, Divinicorp, Garen, Gragas, Kobuko, Netgod, Overlord, Renekton, Rhaast, Sejuani, Senna, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"Armorclad, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, EdgeRunner, Jhin, Mordekaiser, Sejuani, Thirsty, Urgot, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Brand, Controller, Cyberboss, Mordekaiser, Neeko, Shyvana, StreetDemon, Techie, Veigar, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Annie, Aphelios, Bruiser, Chogath, Divinicorp, Immortal, Jarvan, Leona, Rhaast, Vanguard, Viego, ViegoUniqueTrait, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aphelios, Aurora, Garen, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Netgod, Thirsty, Vanguard, Virus, Xayah, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, Braum, Divinicorp, Elise, Leona, Rhaast, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, Divinicorp, Elise, Jarvan, Leona, MissFortune, Overlord, Renekton, Rhaast, Thirsty, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Aurora, EdgeRunner, Jhin, Marksman, MissFortune, Mob, Mordekaiser, Swift, Thirsty, TwistedFate, Virus, Zac, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Immortal, Mordekaiser, Overlord, Renekton, Sejuani, Techie, Thirsty, Varus, Vex, Viego, ViegoUniqueTrait, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Armorclad, Cutter, EdgeRunner, Jhin, Marksman, Mordekaiser, Naafiri, Sejuani, Swift, Urgot, Varus, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, BallisTek, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Swift, Vanguard, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Brand, Bruiser, Controller, Cutter, EdgeRunner, Ekko, Jhin, Jinx, Marksman, Mordekaiser, Neeko, Rengar, StreetDemon, Techie, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Braum, Bruiser, Darius, Divinicorp, Elise, Gragas, Kobuko, MissFortune, Mob, Mordekaiser, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"BallisTek, Bruiser, Chogath, Cutter, Darius, Divinicorp, EdgeRunner, Fiddlesticks, Gragas, Mordekaiser, Skarner, Techie, Urgot, Varus",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Braum, Darius, Divinicorp, Jarvan, Mob, Senna, Strong, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Cutter, Darius, Divinicorp, EdgeRunner, Galio, Illaoi, Overlord, Renekton, Sejuani, Urgot, Varus, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Brand, Bruiser, Controller, Ekko, Garen, Immortal, Jinx, Marksman, Netgod, Rengar, StreetDemon, Techie, Viego, ViegoUniqueTrait, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Bruiser, Cyberboss, Divinicorp, Elise, Gragas, Jhin, Kobuko, MissFortune, Overlord, Renekton, Thirsty, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Brand, Bruiser, Controller, Ekko, Garen, Neeko, Netgod, Samira, StreetDemon, Strong, Techie, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Divinicorp, Galio, Illaoi, Shyvana",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"BallisTek, Brand, Bruiser, Chogath, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Urgot, Viego, ViegoUniqueTrait, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Bruiser, Divinicorp, Galio, Gragas, Jarvan, Overlord, Renekton, Rhaast, Senna, Strong, Suits, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Divinicorp, Draven, Galio, Kobuko, Overlord, Renekton, Senna, Strong, Suits, Swift, Viego, ViegoUniqueTrait, Zed, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Braum, Bruiser, Darius, Divinicorp, EdgeRunner, Jhin, Marksman, MissFortune, Mob, Mordekaiser, Rhaast, Thirsty, TwistedFate, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Cyberboss, Divinicorp, Elise, Galio, Jhin, Shyvana, Techie, Thirsty, Veigar",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Bruiser, Divinicorp, EdgeRunner, Gragas, Jhin, Marksman, Mordekaiser, Sejuani, Swift, Thirsty, Varus, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Braum, Divinicorp, Draven, MissFortune, Mob, Rhaast, Strong, Swift, Thirsty, TwistedFate, Vanguard, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Divinicorp, Elise, Garen, HotRod, MissFortune, Overlord, Renekton, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty, Viego, ViegoUniqueTrait, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Leona, Marksman, MissFortune, Rhaast, Thirsty, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Divinicorp, Draven, Gragas, Mordekaiser, Renekton, Sejuani, Swift, TwistedFate, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Kobuko, Leona, Overlord, Renekton, Vanguard, Vayne, Vex, Xayah",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Divinicorp, Elise, Jhin, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Annie, Controller, Cyberboss, Ekko, Garen, Immortal, Kobuko, Naafiri, Neeko, Netgod, Samira, StreetDemon, Supercharge, Viego, ViegoUniqueTrait, Yuumi, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Braum, Divinicorp, Draven, Jarvan, Rhaast, Senna, Strong, Suits, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Annie, Controller, Ekko, Naafiri, Neeko, Supercharge, Swift, Virus, Yuumi, Zac, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, EdgeRunner, Fiddlesticks, Gragas, Kobuko, Mordekaiser, Swift, Techie, Urgot, Varus, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Cyberboss, Divinicorp, EdgeRunner, Elise, Galio, Garen, Jhin, Netgod, Techie, Thirsty, Veigar",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Cyberboss, Divinicorp, Elise, Galio, Illaoi, MissFortune, Sejuani, Shyvana, Thirsty, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, EdgeRunner, Jhin, MissFortune, Mordekaiser, Naafiri, Sejuani, Swift, Thirsty, Virus, Zac, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Aurora, Divinicorp, Illaoi, Shyvana, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Armorclad, Controller, Ekko, Galio, Illaoi, LeBlanc, Leona, Neeko, Suits, Vanguard, Virus, Yuumi, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, BallisTek, Braum, Bruiser, Chogath, Fiddlesticks, Kobuko, MissFortune, Mob, Skarner, Thirsty, Urgot, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Annie, Armorclad, Controller, EdgeRunner, Ekko, Naafiri, Neeko, Sejuani, Supercharge, Virus, Yuumi, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Brand, Controller, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"BallisTek, Bruiser, Divinicorp, Draven, EdgeRunner, Gragas, Mordekaiser, Sejuani, Swift, TwistedFate, Urgot, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, Mob, Swift, TwistedFate",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, EdgeRunner, Overlord, Renekton, Sejuani, Thirsty, Urgot, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aphelios, Divinicorp, Garen, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Netgod, Rhaast, Vanguard, Xayah",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, MissFortune, Thirsty, Vanguard, Vayne, Xayah",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, Garen, Illaoi, Jhin, Leona, Marksman, Neeko, Netgod, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"Brand, Bruiser, Fiddlesticks, Jinx, Mordekaiser, Samira, StreetDemon, Techie",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"BallisTek, Cutter, Divinicorp, Fiddlesticks, Garen, Mordekaiser, Netgod, Overlord, Renekton, Skarner, Techie, Urgot, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Controller, Divinicorp, Draven, Galio, Jarvan, LeBlanc, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Bruiser, Chogath, Cutter, Divinicorp, EdgeRunner, Gragas, Illaoi, Kobuko, Mordekaiser, Sejuani, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, BallisTek, Bruiser, Chogath, Cutter, Cyberboss, Divinicorp, Garen, Kobuko, Netgod, Overlord, Renekton, Rhaast, Senna, Urgot, Vex, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Annie, Aphelios, Graves, Immortal, Jarvan, Leona, Marksman, Neeko, Vanguard, Viego, ViegoUniqueTrait, Xayah",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"AnimaSquad, Aurora, Braum, Divinicorp, Illaoi, Jarvan, Leona, Rhaast, Strong, Vanguard, Vayne",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Aurora, Divinicorp, Elise, Galio, HotRod, MissFortune, Overlord, Renekton, Sejuani, Shyvana, SummonLevel2, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Garen, Gragas, Kobuko, Mordekaiser, Netgod, Overlord, Renekton, Rhaast, Urgot, Vanguard, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Bruiser, Chogath, Divinicorp, Garen, Gragas, Netgod, Overlord, Renekton, Rhaast, Sejuani, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Divinicorp, Draven, Galio, Garen, Jarvan, LeBlanc, Netgod, Overlord, Renekton, Strong, Suits, Swift, Vanguard, Zed, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Marksman, Rhaast, Urgot, Vanguard, Virus, Xayah, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Aurora, Divinicorp, Elise, Leona, Overlord, Renekton, Rhaast, Senna, Strong, Thirsty, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Armorclad, Aurora, EdgeRunner, Elise, HotRod, Jhin, Marksman, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Summon_Turret, Swift, Techie, Thirsty, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, Braum, Bruiser, Chogath, Divinicorp, Leona, MissFortune, Mob, Mordekaiser, Rhaast, Techie, Thirsty, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, Divinicorp, Gragas, Immortal, Naafiri, Overlord, Renekton, Rhaast, Senna, Strong, Techie, Thirsty, Vex, Viego, ViegoUniqueTrait, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"Annie, Aurora, Controller, Ekko, Kobuko, Naafiri, Neeko, Supercharge, Yuumi",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"BallisTek, Brand, Bruiser, Chogath, Fiddlesticks, Garen, Mordekaiser, Netgod, Skarner, Techie, Urgot, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Controller, Divinicorp, Ekko, Garen, Jarvan, Neeko, Netgod, Overlord, Renekton, Rhaast, Senna, StreetDemon, Strong, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"Aurora, Bruiser, Cyberboss, Darius, Divinicorp, Elise, Jhin, Kobuko, Leona, Rhaast, Thirsty, Vanguard, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Bruiser, Divinicorp, Immortal, Jarvan, Senna, Strong, Vayne, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, Bruiser, Chogath, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Kobuko, Mordekaiser, Thirsty, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"Armorclad, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Mordekaiser, Sejuani, Techie, Thirsty, Urgot, Varus, Vex, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"Aphelios, Armorclad, Elise, HotRod, Jhin, Marksman, Sejuani, Shyvana, SummonLevel2, Thirsty, Xayah",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Bruiser, Divinicorp, EdgeRunner, Gragas, Jhin, MissFortune, Mordekaiser, Overlord, Renekton, Rhaast, Sejuani, Thirsty",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Thirsty, Urgot, Vex, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Mordekaiser, Overlord, Renekton, Rhaast, Sejuani, Urgot, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Annie, Aphelios, Bruiser, Cutter, Divinicorp, Garen, Immortal, Jarvan, Marksman, Netgod, Overlord, Renekton, Urgot, Vanguard, Vex, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Aurora, Bruiser, EdgeRunner, Jhin, Kobuko, Leona, Marksman, MissFortune, Mob, Mordekaiser, Swift, Thirsty, TwistedFate, Vanguard, Xayah, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Armorclad, Aurora, Bruiser, EdgeRunner, Jhin, Kobuko, Marksman, Mordekaiser, Sejuani, Swift, Thirsty, Virus, Zac, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Bruiser, EdgeRunner, Jhin, Kobuko, Marksman, Mordekaiser, Naafiri, Sejuani, Swift, Thirsty, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Braum, Bruiser, Darius, Divinicorp, Draven, Kobuko, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
5,-1,"Brand, Bruiser, Divinicorp, Gragas, Mordekaiser, Overlord, Renekton, StreetDemon, Techie",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, Braum, Bruiser, Darius, Divinicorp, Elise, Gragas, MissFortune, Mob, Overlord, Renekton, Rhaast, Thirsty, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
7,-1,"AnimaSquad, Aurora, Braum, Bruiser, Darius, Divinicorp, Gragas, Jhin, Leona, Marksman, MissFortune, Mob, Thirsty, Vanguard, Virus, Xayah, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Divinicorp, EdgeRunner, Elise, Garen, Jhin, Overlord, Renekton, Sejuani, Shyvana, Techie, Thirsty, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Garen, Mordekaiser, Overlord, Renekton, Sejuani, Techie, Thirsty, Varus, Vex, Viego, ViegoUniqueTrait, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Mordekaiser, Sejuani, Thirsty, Urgot, Varus, Vex",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Brand, Bruiser, Cyberboss, Fiddlesticks, Kobuko, Mordekaiser, Shyvana, StreetDemon, Techie, Veigar",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"Annie, Aphelios, Bruiser, Darius, Graves, Immortal, Jarvan, Leona, MissFortune, Mob, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Draven, Galio, Jarvan, LeBlanc, Sejuani, Strong, Suits, Swift, Vanguard, Virus, Zac, Zed, Zeri",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, MissFortune, Techie, Thirsty, Vanguard, Virus, Xayah, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
8,-1,"BallisTek, Chogath, Cutter, Darius, Divinicorp, Fiddlesticks, Jhin, Skarner, Techie, Thirsty, Urgot, Vex, Viego, ViegoUniqueTrait, Virus, Zac",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Annie, Armorclad, Controller, Divinicorp, EdgeRunner, Ekko, Naafiri, Neeko, Overlord, Renekton, Samira, Sejuani, StreetDemon, Supercharge, Yuumi",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
6,-1,"BallisTek, Braum, Bruiser, Chogath, Darius, Divinicorp, Mob, Rhaast, Skarner, Swift, TwistedFate, Vanguard",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Braum, Bruiser, Darius, Divinicorp, Gragas, MissFortune, Mob, Strong, Thirsty, TwistedFate, Vanguard, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Divinicorp, Garen, Jarvan, Netgod, Rhaast, Senna, Strong, Vanguard, Vayne, Vex, Virus, Zac, Zed",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Armorclad, Brand, Controller, Cyberboss, Ekko, Mordekaiser, Neeko, Shyvana, StreetDemon, Techie, Veigar, Ziggs",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
3,-1,"Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Gragas, Mordekaiser, Techie, Thirsty, Urgot, Varus, Vex, Viego, ViegoUniqueTrait",661,4.87,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, StreetDemon, Techie, Varus"
